, where, what, value
427, GPU1.SA_06.CU_02, cu_rb_read_scalar, 0.000000000000
428, GPU1.SA_06.CU_02, cu_rb_write_scalar, 0.000000000000
429, GPU1.SA_06.CU_02, cu_rb_read_vectorial, 0.000000000000
430, GPU1.SA_06.CU_02, cu_rb_write_vectorial, 0.000000000000
431, GPU1.SA_06.CU_03, cu_rb_read_scalar, 0.000000000000
432, GPU1.SA_06.CU_03, cu_rb_write_scalar, 0.000000000000
433, GPU1.SA_06.CU_03, cu_rb_read_vectorial, 0.000000000000
434, GPU1.SA_06.CU_03, cu_rb_write_vectorial, 0.000000000000
435, GPU1.SA_07.CU_00, cu_rb_read_scalar, 0.000000000000
436, GPU1.SA_07.CU_00, cu_rb_write_scalar, 0.000000000000
437, GPU1.SA_07.CU_00, cu_rb_read_vectorial, 0.000000000000
438, GPU1.SA_07.CU_00, cu_rb_write_vectorial, 0.000000000000
439, GPU1.SA_07.CU_01, cu_rb_read_scalar, 0.000000000000
440, GPU1.SA_07.CU_01, cu_rb_write_scalar, 0.000000000000
441, GPU1.SA_07.CU_01, cu_rb_read_vectorial, 0.000000000000
442, GPU1.SA_07.CU_01, cu_rb_write_vectorial, 0.000000000000
443, GPU1.SA_07.CU_02, cu_rb_read_scalar, 0.000000000000
444, GPU1.SA_07.CU_02, cu_rb_write_scalar, 0.000000000000
445, GPU1.SA_07.CU_02, cu_rb_read_vectorial, 0.000000000000
446, GPU1.SA_07.CU_02, cu_rb_write_vectorial, 0.000000000000
447, GPU1.SA_07.CU_03, cu_rb_read_scalar, 0.000000000000
448, GPU1.SA_07.CU_03, cu_rb_write_scalar, 0.000000000000
449, GPU1.SA_07.CU_03, cu_rb_read_vectorial, 0.000000000000
450, GPU1.SA_07.CU_03, cu_rb_write_vectorial, 0.000000000000
451, GPU1.SA_08.CU_00, cu_rb_read_scalar, 0.000000000000
452, GPU1.SA_08.CU_00, cu_rb_write_scalar, 0.000000000000
453, GPU1.SA_08.CU_00, cu_rb_read_vectorial, 0.000000000000
454, GPU1.SA_08.CU_00, cu_rb_write_vectorial, 0.000000000000
455, GPU1.SA_08.CU_01, cu_rb_read_scalar, 0.000000000000
456, GPU1.SA_08.CU_01, cu_rb_write_scalar, 0.000000000000
457, GPU1.SA_08.CU_01, cu_rb_read_vectorial, 0.000000000000
458, GPU1.SA_08.CU_01, cu_rb_write_vectorial, 0.000000000000
459, GPU1.SA_08.CU_02, cu_rb_read_scalar, 0.000000000000
460, GPU1.SA_08.CU_02, cu_rb_write_scalar, 0.000000000000
461, GPU1.SA_08.CU_02, cu_rb_read_vectorial, 0.000000000000
462, GPU1.SA_08.CU_02, cu_rb_write_vectorial, 0.000000000000
463, GPU1.SA_08.CU_03, cu_rb_read_scalar, 0.000000000000
464, GPU1.SA_08.CU_03, cu_rb_write_scalar, 0.000000000000
465, GPU1.SA_08.CU_03, cu_rb_read_vectorial, 0.000000000000
466, GPU1.SA_08.CU_03, cu_rb_write_vectorial, 0.000000000000
467, GPU1.SA_09.CU_00, cu_rb_read_scalar, 0.000000000000
468, GPU1.SA_09.CU_00, cu_rb_write_scalar, 0.000000000000
469, GPU1.SA_09.CU_00, cu_rb_read_vectorial, 0.000000000000
470, GPU1.SA_09.CU_00, cu_rb_write_vectorial, 0.000000000000
471, GPU1.SA_09.CU_01, cu_rb_read_scalar, 0.000000000000
472, GPU1.SA_09.CU_01, cu_rb_write_scalar, 0.000000000000
473, GPU1.SA_09.CU_01, cu_rb_read_vectorial, 0.000000000000
474, GPU1.SA_09.CU_01, cu_rb_write_vectorial, 0.000000000000
475, GPU1.SA_09.CU_02, cu_rb_read_scalar, 0.000000000000
476, GPU1.SA_09.CU_02, cu_rb_write_scalar, 0.000000000000
477, GPU1.SA_09.CU_02, cu_rb_read_vectorial, 0.000000000000
478, GPU1.SA_09.CU_02, cu_rb_write_vectorial, 0.000000000000
479, GPU1.SA_09.CU_03, cu_rb_read_scalar, 0.000000000000
480, GPU1.SA_09.CU_03, cu_rb_write_scalar, 0.000000000000
481, GPU1.SA_09.CU_03, cu_rb_read_vectorial, 0.000000000000
482, GPU1.SA_09.CU_03, cu_rb_write_vectorial, 0.000000000000
483, GPU1.SA_10.CU_00, cu_rb_read_scalar, 0.000000000000
484, GPU1.SA_10.CU_00, cu_rb_write_scalar, 0.000000000000
485, GPU1.SA_10.CU_00, cu_rb_read_vectorial, 0.000000000000
486, GPU1.SA_10.CU_00, cu_rb_write_vectorial, 0.000000000000
487, GPU1.SA_10.CU_01, cu_rb_read_scalar, 0.000000000000
488, GPU1.SA_10.CU_01, cu_rb_write_scalar, 0.000000000000
489, GPU1.SA_10.CU_01, cu_rb_read_vectorial, 0.000000000000
490, GPU1.SA_10.CU_01, cu_rb_write_vectorial, 0.000000000000
491, GPU1.SA_10.CU_02, cu_rb_read_scalar, 0.000000000000
492, GPU1.SA_10.CU_02, cu_rb_write_scalar, 0.000000000000
493, GPU1.SA_10.CU_02, cu_rb_read_vectorial, 0.000000000000
494, GPU1.SA_10.CU_02, cu_rb_write_vectorial, 0.000000000000
495, GPU1.SA_10.CU_03, cu_rb_read_scalar, 0.000000000000
496, GPU1.SA_10.CU_03, cu_rb_write_scalar, 0.000000000000
497, GPU1.SA_10.CU_03, cu_rb_read_vectorial, 0.000000000000
498, GPU1.SA_10.CU_03, cu_rb_write_vectorial, 0.000000000000
499, GPU1.SA_11.CU_00, cu_rb_read_scalar, 0.000000000000
500, GPU1.SA_11.CU_00, cu_rb_write_scalar, 0.000000000000
501, GPU1.SA_11.CU_00, cu_rb_read_vectorial, 0.000000000000
502, GPU1.SA_11.CU_00, cu_rb_write_vectorial, 0.000000000000
503, GPU1.SA_11.CU_01, cu_rb_read_scalar, 0.000000000000
504, GPU1.SA_11.CU_01, cu_rb_write_scalar, 0.000000000000
505, GPU1.SA_11.CU_01, cu_rb_read_vectorial, 0.000000000000
506, GPU1.SA_11.CU_01, cu_rb_write_vectorial, 0.000000000000
507, GPU1.SA_11.CU_02, cu_rb_read_scalar, 0.000000000000
508, GPU1.SA_11.CU_02, cu_rb_write_scalar, 0.000000000000
509, GPU1.SA_11.CU_02, cu_rb_read_vectorial, 0.000000000000
510, GPU1.SA_11.CU_02, cu_rb_write_vectorial, 0.000000000000
511, GPU1.SA_11.CU_03, cu_rb_read_scalar, 0.000000000000
512, GPU1.SA_11.CU_03, cu_rb_write_scalar, 0.000000000000
513, GPU1.SA_11.CU_03, cu_rb_read_vectorial, 0.000000000000
514, GPU1.SA_11.CU_03, cu_rb_write_vectorial, 0.000000000000
515, GPU1.SA_12.CU_00, cu_rb_read_scalar, 0.000000000000
516, GPU1.SA_12.CU_00, cu_rb_write_scalar, 0.000000000000
517, GPU1.SA_12.CU_00, cu_rb_read_vectorial, 0.000000000000
518, GPU1.SA_12.CU_00, cu_rb_write_vectorial, 0.000000000000
519, GPU1.SA_12.CU_01, cu_rb_read_scalar, 0.000000000000
520, GPU1.SA_12.CU_01, cu_rb_write_scalar, 0.000000000000
521, GPU1.SA_12.CU_01, cu_rb_read_vectorial, 0.000000000000
522, GPU1.SA_12.CU_01, cu_rb_write_vectorial, 0.000000000000
523, GPU1.SA_12.CU_02, cu_rb_read_scalar, 0.000000000000
524, GPU1.SA_12.CU_02, cu_rb_write_scalar, 0.000000000000
525, GPU1.SA_12.CU_02, cu_rb_read_vectorial, 0.000000000000
526, GPU1.SA_12.CU_02, cu_rb_write_vectorial, 0.000000000000
527, GPU1.SA_12.CU_03, cu_rb_read_scalar, 0.000000000000
528, GPU1.SA_12.CU_03, cu_rb_write_scalar, 0.000000000000
529, GPU1.SA_12.CU_03, cu_rb_read_vectorial, 0.000000000000
530, GPU1.SA_12.CU_03, cu_rb_write_vectorial, 0.000000000000
531, GPU1.SA_13.CU_00, cu_rb_read_scalar, 0.000000000000
532, GPU1.SA_13.CU_00, cu_rb_write_scalar, 0.000000000000
533, GPU1.SA_13.CU_00, cu_rb_read_vectorial, 0.000000000000
534, GPU1.SA_13.CU_00, cu_rb_write_vectorial, 0.000000000000
535, GPU1.SA_13.CU_01, cu_rb_read_scalar, 0.000000000000
536, GPU1.SA_13.CU_01, cu_rb_write_scalar, 0.000000000000
537, GPU1.SA_13.CU_01, cu_rb_read_vectorial, 0.000000000000
538, GPU1.SA_13.CU_01, cu_rb_write_vectorial, 0.000000000000
539, GPU1.SA_13.CU_02, cu_rb_read_scalar, 0.000000000000
540, GPU1.SA_13.CU_02, cu_rb_write_scalar, 0.000000000000
541, GPU1.SA_13.CU_02, cu_rb_read_vectorial, 0.000000000000
542, GPU1.SA_13.CU_02, cu_rb_write_vectorial, 0.000000000000
543, GPU1.SA_13.CU_03, cu_rb_read_scalar, 0.000000000000
544, GPU1.SA_13.CU_03, cu_rb_write_scalar, 0.000000000000
545, GPU1.SA_13.CU_03, cu_rb_read_vectorial, 0.000000000000
546, GPU1.SA_13.CU_03, cu_rb_write_vectorial, 0.000000000000
547, GPU1.SA_14.CU_00, cu_rb_read_scalar, 0.000000000000
548, GPU1.SA_14.CU_00, cu_rb_write_scalar, 0.000000000000
549, GPU1.SA_14.CU_00, cu_rb_read_vectorial, 0.000000000000
550, GPU1.SA_14.CU_00, cu_rb_write_vectorial, 0.000000000000
551, GPU1.SA_14.CU_01, cu_rb_read_scalar, 0.000000000000
552, GPU1.SA_14.CU_01, cu_rb_write_scalar, 0.000000000000
553, GPU1.SA_14.CU_01, cu_rb_read_vectorial, 0.000000000000
554, GPU1.SA_14.CU_01, cu_rb_write_vectorial, 0.000000000000
555, GPU1.SA_14.CU_02, cu_rb_read_scalar, 0.000000000000
556, GPU1.SA_14.CU_02, cu_rb_write_scalar, 0.000000000000
557, GPU1.SA_14.CU_02, cu_rb_read_vectorial, 0.000000000000
558, GPU1.SA_14.CU_02, cu_rb_write_vectorial, 0.000000000000
559, GPU1.SA_14.CU_03, cu_rb_read_scalar, 0.000000000000
560, GPU1.SA_14.CU_03, cu_rb_write_scalar, 0.000000000000
561, GPU1.SA_14.CU_03, cu_rb_read_vectorial, 0.000000000000
562, GPU1.SA_14.CU_03, cu_rb_write_vectorial, 0.000000000000
563, GPU1.SA_15.CU_00, cu_rb_read_scalar, 0.000000000000
564, GPU1.SA_15.CU_00, cu_rb_write_scalar, 0.000000000000
565, GPU1.SA_15.CU_00, cu_rb_read_vectorial, 0.000000000000
566, GPU1.SA_15.CU_00, cu_rb_write_vectorial, 0.000000000000
567, GPU1.SA_15.CU_01, cu_rb_read_scalar, 0.000000000000
568, GPU1.SA_15.CU_01, cu_rb_write_scalar, 0.000000000000
569, GPU1.SA_15.CU_01, cu_rb_read_vectorial, 0.000000000000
570, GPU1.SA_15.CU_01, cu_rb_write_vectorial, 0.000000000000
571, GPU1.SA_15.CU_02, cu_rb_read_scalar, 0.000000000000
572, GPU1.SA_15.CU_02, cu_rb_write_scalar, 0.000000000000
573, GPU1.SA_15.CU_02, cu_rb_read_vectorial, 0.000000000000
574, GPU1.SA_15.CU_02, cu_rb_write_vectorial, 0.000000000000
575, GPU1.SA_15.CU_03, cu_rb_read_scalar, 0.000000000000
576, GPU1.SA_15.CU_03, cu_rb_write_scalar, 0.000000000000
577, GPU1.SA_15.CU_03, cu_rb_read_vectorial, 0.000000000000
578, GPU1.SA_15.CU_03, cu_rb_write_vectorial, 0.000000000000
579, GPU1.SA_00.CU_00, cu_rb_read_v0, 9.000000000000
580, GPU1.SA_00.CU_00, cu_rb_read_v1, 5.000000000000
581, GPU1.SA_00.CU_00, cu_rb_read_v2, 7.000000000000
582, GPU1.SA_00.CU_00, cu_rb_read_v3, 4.000000000000
583, GPU1.SA_00.CU_00, cu_rb_read_v4, 1.000000000000
584, GPU1.SA_00.CU_00, cu_rb_read_v5, 1.000000000000
585, GPU1.SA_00.CU_00, cu_rb_read_v256, 9.000000000000
586, GPU1.SA_00.CU_00, cu_rb_read_v257, 5.000000000000
587, GPU1.SA_00.CU_00, cu_rb_read_v258, 7.000000000000
588, GPU1.SA_00.CU_00, cu_rb_read_v259, 4.000000000000
589, GPU1.SA_00.CU_00, cu_rb_read_v260, 1.000000000000
590, GPU1.SA_00.CU_00, cu_rb_read_v261, 1.000000000000
591, GPU1.SA_00.CU_00, cu_rb_read_v512, 9.000000000000
592, GPU1.SA_00.CU_00, cu_rb_read_v513, 5.000000000000
593, GPU1.SA_00.CU_00, cu_rb_read_v514, 7.000000000000
594, GPU1.SA_00.CU_00, cu_rb_read_v515, 4.000000000000
595, GPU1.SA_00.CU_00, cu_rb_read_v516, 1.000000000000
596, GPU1.SA_00.CU_00, cu_rb_read_v517, 1.000000000000
597, GPU1.SA_00.CU_00, cu_rb_read_v768, 9.000000000000
598, GPU1.SA_00.CU_00, cu_rb_read_v769, 5.000000000000
599, GPU1.SA_00.CU_00, cu_rb_read_v770, 7.000000000000
600, GPU1.SA_00.CU_00, cu_rb_read_v771, 4.000000000000
601, GPU1.SA_00.CU_00, cu_rb_read_v772, 1.000000000000
602, GPU1.SA_00.CU_00, cu_rb_read_v773, 1.000000000000
603, GPU1.SA_00.CU_00, cu_rb_read_v1024, 9.000000000000
604, GPU1.SA_00.CU_00, cu_rb_read_v1025, 5.000000000000
605, GPU1.SA_00.CU_00, cu_rb_read_v1026, 7.000000000000
606, GPU1.SA_00.CU_00, cu_rb_read_v1027, 4.000000000000
607, GPU1.SA_00.CU_00, cu_rb_read_v1028, 1.000000000000
608, GPU1.SA_00.CU_00, cu_rb_read_v1029, 1.000000000000
609, GPU1.SA_00.CU_00, cu_rb_read_v1280, 9.000000000000
610, GPU1.SA_00.CU_00, cu_rb_read_v1281, 5.000000000000
611, GPU1.SA_00.CU_00, cu_rb_read_v1282, 7.000000000000
612, GPU1.SA_00.CU_00, cu_rb_read_v1283, 4.000000000000
613, GPU1.SA_00.CU_00, cu_rb_read_v1284, 1.000000000000
614, GPU1.SA_00.CU_00, cu_rb_read_v1285, 1.000000000000
615, GPU1.SA_00.CU_00, cu_rb_read_v1536, 9.000000000000
616, GPU1.SA_00.CU_00, cu_rb_read_v1537, 5.000000000000
617, GPU1.SA_00.CU_00, cu_rb_read_v1538, 7.000000000000
618, GPU1.SA_00.CU_00, cu_rb_read_v1539, 4.000000000000
619, GPU1.SA_00.CU_00, cu_rb_read_v1540, 1.000000000000
620, GPU1.SA_00.CU_00, cu_rb_read_v1541, 1.000000000000
621, GPU1.SA_00.CU_00, cu_rb_read_v1792, 9.000000000000
622, GPU1.SA_00.CU_00, cu_rb_read_v1793, 5.000000000000
623, GPU1.SA_00.CU_00, cu_rb_read_v1794, 7.000000000000
624, GPU1.SA_00.CU_00, cu_rb_read_v1795, 4.000000000000
625, GPU1.SA_00.CU_00, cu_rb_read_v1796, 1.000000000000
626, GPU1.SA_00.CU_00, cu_rb_read_v1797, 1.000000000000
627, GPU1.SA_00.CU_00, cu_rb_read_v2048, 9.000000000000
628, GPU1.SA_00.CU_00, cu_rb_read_v2049, 5.000000000000
629, GPU1.SA_00.CU_00, cu_rb_read_v2050, 7.000000000000
630, GPU1.SA_00.CU_00, cu_rb_read_v2051, 4.000000000000
631, GPU1.SA_00.CU_00, cu_rb_read_v2052, 1.000000000000
632, GPU1.SA_00.CU_00, cu_rb_read_v2053, 1.000000000000
633, GPU1.SA_00.CU_00, cu_rb_read_v2304, 9.000000000000
634, GPU1.SA_00.CU_00, cu_rb_read_v2305, 5.000000000000
635, GPU1.SA_00.CU_00, cu_rb_read_v2306, 7.000000000000
636, GPU1.SA_00.CU_00, cu_rb_read_v2307, 4.000000000000
637, GPU1.SA_00.CU_00, cu_rb_read_v2308, 1.000000000000
638, GPU1.SA_00.CU_00, cu_rb_read_v2309, 1.000000000000
639, GPU1.SA_00.CU_00, cu_rb_read_v2560, 9.000000000000
640, GPU1.SA_00.CU_00, cu_rb_read_v2561, 5.000000000000
641, GPU1.SA_00.CU_00, cu_rb_read_v2562, 7.000000000000
642, GPU1.SA_00.CU_00, cu_rb_read_v2563, 4.000000000000
643, GPU1.SA_00.CU_00, cu_rb_read_v2564, 1.000000000000
644, GPU1.SA_00.CU_00, cu_rb_read_v2565, 1.000000000000
645, GPU1.SA_00.CU_00, cu_rb_read_v2816, 9.000000000000
646, GPU1.SA_00.CU_00, cu_rb_read_v2817, 5.000000000000
647, GPU1.SA_00.CU_00, cu_rb_read_v2818, 7.000000000000
648, GPU1.SA_00.CU_00, cu_rb_read_v2819, 4.000000000000
649, GPU1.SA_00.CU_00, cu_rb_read_v2820, 1.000000000000
650, GPU1.SA_00.CU_00, cu_rb_read_v2821, 1.000000000000
651, GPU1.SA_00.CU_00, cu_rb_read_v3072, 9.000000000000
652, GPU1.SA_00.CU_00, cu_rb_read_v3073, 5.000000000000
653, GPU1.SA_00.CU_00, cu_rb_read_v3074, 7.000000000000
654, GPU1.SA_00.CU_00, cu_rb_read_v3075, 4.000000000000
655, GPU1.SA_00.CU_00, cu_rb_read_v3076, 1.000000000000
656, GPU1.SA_00.CU_00, cu_rb_read_v3077, 1.000000000000
657, GPU1.SA_00.CU_00, cu_rb_read_v3328, 9.000000000000
658, GPU1.SA_00.CU_00, cu_rb_read_v3329, 5.000000000000
659, GPU1.SA_00.CU_00, cu_rb_read_v3330, 7.000000000000
660, GPU1.SA_00.CU_00, cu_rb_read_v3331, 4.000000000000
661, GPU1.SA_00.CU_00, cu_rb_read_v3332, 1.000000000000
662, GPU1.SA_00.CU_00, cu_rb_read_v3333, 1.000000000000
663, GPU1.SA_00.CU_00, cu_rb_read_v3584, 9.000000000000
664, GPU1.SA_00.CU_00, cu_rb_read_v3585, 5.000000000000
665, GPU1.SA_00.CU_00, cu_rb_read_v3586, 7.000000000000
666, GPU1.SA_00.CU_00, cu_rb_read_v3587, 4.000000000000
667, GPU1.SA_00.CU_00, cu_rb_read_v3588, 1.000000000000
668, GPU1.SA_00.CU_00, cu_rb_read_v3589, 1.000000000000
669, GPU1.SA_00.CU_00, cu_rb_read_v3840, 9.000000000000
670, GPU1.SA_00.CU_00, cu_rb_read_v3841, 5.000000000000
671, GPU1.SA_00.CU_00, cu_rb_read_v3842, 7.000000000000
672, GPU1.SA_00.CU_00, cu_rb_read_v3843, 4.000000000000
673, GPU1.SA_00.CU_00, cu_rb_read_v3844, 1.000000000000
674, GPU1.SA_00.CU_00, cu_rb_read_v3845, 1.000000000000
675, GPU1.SA_00.CU_00, cu_rb_read_v4096, 9.000000000000
676, GPU1.SA_00.CU_00, cu_rb_read_v4097, 5.000000000000
677, GPU1.SA_00.CU_00, cu_rb_read_v4098, 7.000000000000
678, GPU1.SA_00.CU_00, cu_rb_read_v4099, 4.000000000000
679, GPU1.SA_00.CU_00, cu_rb_read_v4100, 1.000000000000
680, GPU1.SA_00.CU_00, cu_rb_read_v4101, 1.000000000000
681, GPU1.SA_00.CU_00, cu_rb_read_v4352, 9.000000000000
682, GPU1.SA_00.CU_00, cu_rb_read_v4353, 5.000000000000
683, GPU1.SA_00.CU_00, cu_rb_read_v4354, 7.000000000000
684, GPU1.SA_00.CU_00, cu_rb_read_v4355, 4.000000000000
685, GPU1.SA_00.CU_00, cu_rb_read_v4356, 1.000000000000
686, GPU1.SA_00.CU_00, cu_rb_read_v4357, 1.000000000000
687, GPU1.SA_00.CU_00, cu_rb_read_v4608, 9.000000000000
688, GPU1.SA_00.CU_00, cu_rb_read_v4609, 5.000000000000
689, GPU1.SA_00.CU_00, cu_rb_read_v4610, 7.000000000000
690, GPU1.SA_00.CU_00, cu_rb_read_v4611, 4.000000000000
691, GPU1.SA_00.CU_00, cu_rb_read_v4612, 1.000000000000
692, GPU1.SA_00.CU_00, cu_rb_read_v4613, 1.000000000000
693, GPU1.SA_00.CU_00, cu_rb_read_v4864, 9.000000000000
694, GPU1.SA_00.CU_00, cu_rb_read_v4865, 5.000000000000
695, GPU1.SA_00.CU_00, cu_rb_read_v4866, 7.000000000000
696, GPU1.SA_00.CU_00, cu_rb_read_v4867, 4.000000000000
697, GPU1.SA_00.CU_00, cu_rb_read_v4868, 1.000000000000
698, GPU1.SA_00.CU_00, cu_rb_read_v4869, 1.000000000000
699, GPU1.SA_00.CU_00, cu_rb_read_v5120, 9.000000000000
700, GPU1.SA_00.CU_00, cu_rb_read_v5121, 5.000000000000
701, GPU1.SA_00.CU_00, cu_rb_read_v5122, 7.000000000000
702, GPU1.SA_00.CU_00, cu_rb_read_v5123, 4.000000000000
703, GPU1.SA_00.CU_00, cu_rb_read_v5124, 1.000000000000
704, GPU1.SA_00.CU_00, cu_rb_read_v5125, 1.000000000000
705, GPU1.SA_00.CU_00, cu_rb_read_v5376, 9.000000000000
706, GPU1.SA_00.CU_00, cu_rb_read_v5377, 5.000000000000
707, GPU1.SA_00.CU_00, cu_rb_read_v5378, 7.000000000000
708, GPU1.SA_00.CU_00, cu_rb_read_v5379, 4.000000000000
709, GPU1.SA_00.CU_00, cu_rb_read_v5380, 1.000000000000
710, GPU1.SA_00.CU_00, cu_rb_read_v5381, 1.000000000000
711, GPU1.SA_00.CU_00, cu_rb_read_v5632, 9.000000000000
712, GPU1.SA_00.CU_00, cu_rb_read_v5633, 5.000000000000
713, GPU1.SA_00.CU_00, cu_rb_read_v5634, 7.000000000000
714, GPU1.SA_00.CU_00, cu_rb_read_v5635, 4.000000000000
715, GPU1.SA_00.CU_00, cu_rb_read_v5636, 1.000000000000
716, GPU1.SA_00.CU_00, cu_rb_read_v5637, 1.000000000000
717, GPU1.SA_00.CU_00, cu_rb_read_v5888, 9.000000000000
718, GPU1.SA_00.CU_00, cu_rb_read_v5889, 5.000000000000
719, GPU1.SA_00.CU_00, cu_rb_read_v5890, 7.000000000000
720, GPU1.SA_00.CU_00, cu_rb_read_v5891, 4.000000000000
721, GPU1.SA_00.CU_00, cu_rb_read_v5892, 1.000000000000
722, GPU1.SA_00.CU_00, cu_rb_read_v5893, 1.000000000000
723, GPU1.SA_00.CU_00, cu_rb_read_v6144, 9.000000000000
724, GPU1.SA_00.CU_00, cu_rb_read_v6145, 5.000000000000
725, GPU1.SA_00.CU_00, cu_rb_read_v6146, 7.000000000000
726, GPU1.SA_00.CU_00, cu_rb_read_v6147, 4.000000000000
727, GPU1.SA_00.CU_00, cu_rb_read_v6148, 1.000000000000
728, GPU1.SA_00.CU_00, cu_rb_read_v6149, 1.000000000000
729, GPU1.SA_00.CU_00, cu_rb_read_v6400, 9.000000000000
730, GPU1.SA_00.CU_00, cu_rb_read_v6401, 5.000000000000
731, GPU1.SA_00.CU_00, cu_rb_read_v6402, 7.000000000000
732, GPU1.SA_00.CU_00, cu_rb_read_v6403, 4.000000000000
733, GPU1.SA_00.CU_00, cu_rb_read_v6404, 1.000000000000
734, GPU1.SA_00.CU_00, cu_rb_read_v6405, 1.000000000000
735, GPU1.SA_00.CU_00, cu_rb_read_v6656, 9.000000000000
736, GPU1.SA_00.CU_00, cu_rb_read_v6657, 5.000000000000
737, GPU1.SA_00.CU_00, cu_rb_read_v6658, 7.000000000000
738, GPU1.SA_00.CU_00, cu_rb_read_v6659, 4.000000000000
739, GPU1.SA_00.CU_00, cu_rb_read_v6660, 1.000000000000
740, GPU1.SA_00.CU_00, cu_rb_read_v6661, 1.000000000000
741, GPU1.SA_00.CU_00, cu_rb_read_v6912, 9.000000000000
742, GPU1.SA_00.CU_00, cu_rb_read_v6913, 5.000000000000
743, GPU1.SA_00.CU_00, cu_rb_read_v6914, 7.000000000000
744, GPU1.SA_00.CU_00, cu_rb_read_v6915, 4.000000000000
745, GPU1.SA_00.CU_00, cu_rb_read_v6916, 1.000000000000
746, GPU1.SA_00.CU_00, cu_rb_read_v6917, 1.000000000000
747, GPU1.SA_00.CU_00, cu_rb_read_v7168, 9.000000000000
748, GPU1.SA_00.CU_00, cu_rb_read_v7169, 5.000000000000
749, GPU1.SA_00.CU_00, cu_rb_read_v7170, 7.000000000000
750, GPU1.SA_00.CU_00, cu_rb_read_v7171, 4.000000000000
751, GPU1.SA_00.CU_00, cu_rb_read_v7172, 1.000000000000
752, GPU1.SA_00.CU_00, cu_rb_read_v7173, 1.000000000000
753, GPU1.SA_00.CU_00, cu_rb_read_v7424, 9.000000000000
754, GPU1.SA_00.CU_00, cu_rb_read_v7425, 5.000000000000
755, GPU1.SA_00.CU_00, cu_rb_read_v7426, 7.000000000000
756, GPU1.SA_00.CU_00, cu_rb_read_v7427, 4.000000000000
757, GPU1.SA_00.CU_00, cu_rb_read_v7428, 1.000000000000
758, GPU1.SA_00.CU_00, cu_rb_read_v7429, 1.000000000000
759, GPU1.SA_00.CU_00, cu_rb_read_v7680, 9.000000000000
760, GPU1.SA_00.CU_00, cu_rb_read_v7681, 5.000000000000
761, GPU1.SA_00.CU_00, cu_rb_read_v7682, 7.000000000000
762, GPU1.SA_00.CU_00, cu_rb_read_v7683, 4.000000000000
763, GPU1.SA_00.CU_00, cu_rb_read_v7684, 1.000000000000
764, GPU1.SA_00.CU_00, cu_rb_read_v7685, 1.000000000000
765, GPU1.SA_00.CU_00, cu_rb_read_v7936, 9.000000000000
766, GPU1.SA_00.CU_00, cu_rb_read_v7937, 5.000000000000
767, GPU1.SA_00.CU_00, cu_rb_read_v7938, 7.000000000000
768, GPU1.SA_00.CU_00, cu_rb_read_v7939, 4.000000000000
769, GPU1.SA_00.CU_00, cu_rb_read_v7940, 1.000000000000
770, GPU1.SA_00.CU_00, cu_rb_read_v7941, 1.000000000000
771, GPU1.SA_00.CU_00, cu_rb_read_v8192, 9.000000000000
772, GPU1.SA_00.CU_00, cu_rb_read_v8193, 5.000000000000
773, GPU1.SA_00.CU_00, cu_rb_read_v8194, 7.000000000000
774, GPU1.SA_00.CU_00, cu_rb_read_v8195, 4.000000000000
775, GPU1.SA_00.CU_00, cu_rb_read_v8196, 1.000000000000
776, GPU1.SA_00.CU_00, cu_rb_read_v8197, 1.000000000000
777, GPU1.SA_00.CU_00, cu_rb_read_v8448, 9.000000000000
778, GPU1.SA_00.CU_00, cu_rb_read_v8449, 5.000000000000
779, GPU1.SA_00.CU_00, cu_rb_read_v8450, 7.000000000000
780, GPU1.SA_00.CU_00, cu_rb_read_v8451, 4.000000000000
781, GPU1.SA_00.CU_00, cu_rb_read_v8452, 1.000000000000
782, GPU1.SA_00.CU_00, cu_rb_read_v8453, 1.000000000000
783, GPU1.SA_00.CU_00, cu_rb_read_v8704, 9.000000000000
784, GPU1.SA_00.CU_00, cu_rb_read_v8705, 5.000000000000
785, GPU1.SA_00.CU_00, cu_rb_read_v8706, 7.000000000000
786, GPU1.SA_00.CU_00, cu_rb_read_v8707, 4.000000000000
787, GPU1.SA_00.CU_00, cu_rb_read_v8708, 1.000000000000
788, GPU1.SA_00.CU_00, cu_rb_read_v8709, 1.000000000000
789, GPU1.SA_00.CU_00, cu_rb_read_v8960, 9.000000000000
790, GPU1.SA_00.CU_00, cu_rb_read_v8961, 5.000000000000
791, GPU1.SA_00.CU_00, cu_rb_read_v8962, 7.000000000000
792, GPU1.SA_00.CU_00, cu_rb_read_v8963, 4.000000000000
793, GPU1.SA_00.CU_00, cu_rb_read_v8964, 1.000000000000
794, GPU1.SA_00.CU_00, cu_rb_read_v8965, 1.000000000000
795, GPU1.SA_00.CU_00, cu_rb_read_v9216, 9.000000000000
796, GPU1.SA_00.CU_00, cu_rb_read_v9217, 5.000000000000
797, GPU1.SA_00.CU_00, cu_rb_read_v9218, 7.000000000000
798, GPU1.SA_00.CU_00, cu_rb_read_v9219, 4.000000000000
799, GPU1.SA_00.CU_00, cu_rb_read_v9220, 1.000000000000
800, GPU1.SA_00.CU_00, cu_rb_read_v9221, 1.000000000000
801, GPU1.SA_00.CU_00, cu_rb_read_v9472, 9.000000000000
802, GPU1.SA_00.CU_00, cu_rb_read_v9473, 5.000000000000
